Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice
489461,21159,MOODY BOY  DOOR HANGER ,12.0,2009-12-01 10:49:00,1.45,17865.0,United Kingdom,17.4
489461,82582,AREA PATROLLED METAL SIGN,12.0,2009-12-01 10:49:00,2.1,17865.0,United Kingdom,25.200000000000003
489461,21181,PLEASE ONE PERSON  METAL SIGN,6.0,2009-12-01 10:49:00,2.1,17865.0,United Kingdom,12.600000000000001
489461,85150,LADIES & GENTLEMEN METAL SIGN,6.0,2009-12-01 10:49:00,2.55,17865.0,United Kingdom,15.299999999999999
489461,82494L,WOODEN FRAME ANTIQUE WHITE ,6.0,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003
489461,82486,WOOD S/3 CABINET ANT WHITE FINISH,2.0,2009-12-01 10:49:00,7.95,17865.0,United Kingdom,15.9
489461,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3.0,2009-12-01 10:49:00,5.95,17865.0,United Kingdom,17.85
489462,90200D,PINK SWEETHEART BRACELET,3.0,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75
489462,90200E,GREEN SWEETHEART BRACELET,3.0,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75
489461,21212,PACK OF 72 RETRO SPOT CAKE CASES,24.0,2009-12-01 10:49:00,0.55,17865.0,United Kingdom,13.200000000000001
489461,84991,60 TEATIME FAIRY CAKE CASES,24.0,2009-12-01 10:49:00,0.55,17865.0,United Kingdom,13.200000000000001
489461,22180,RETRO SPOT LAMP,2.0,2009-12-01 10:49:00,9.95,17865.0,United Kingdom,19.9
489461,72756,FAIRY CAKE CANDLES,27.0,2009-12-01 10:49:00,1.49,17865.0,United Kingdom,40.23
489461,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6.0,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003
489461,37450,CERAMIC CAKE BOWL + HANGING CAKES,6.0,2009-12-01 10:49:00,2.95,17865.0,United Kingdom,17.700000000000003
489462,90200A,PURPLE SWEETHEART BRACELET,3.0,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75
489462,90200C,BLUE SWEETHEART BRACELET,3.0,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75
489462,90200B,BLACK SWEETHEART BRACELET,3.0,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75
489462,90185C,BLACK DIAMANTE EXPANDABLE RING,3.0,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75
489462,90185B,AMETHYST DIAMANTE EXPANDABLE RING,3.0,2009-12-01 10:49:00,4.25,17592.0,United Kingdom,12.75
489462,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.0,2009-12-01 10:49:00,3.75,17592.0,United Kingdom,11.25
489462,90003D,CRYSTAL PAIR HEART HAIR SLIDES,3.0,2009-12-01 10:49:00,3.75,17592.0,United Kingdom,11.25
489462,90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,3.0,2009-12-01 10:49:00,3.75,17592.0,United Kingdom,11.25
489462,90209C,PINK ENAMEL+GLASS HAIR COMB,3.0,2009-12-01 10:49:00,2.1,17592.0,United Kingdom,6.300000000000001
489462,90209A,PURPLE ENAMEL+GLASS HAIR COMB,3.0,2009-12-01 10:49:00,2.1,17592.0,United Kingdom,6.300000000000001
489462,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,2.0,2009-12-01 10:49:00,6.35,17592.0,United Kingdom,12.7
489465,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",12.0,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006
489465,21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,12.0,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006
489465,21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,12.0,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006
489465,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",12.0,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006
489465,21711,FOLDING UMBRELLA  WHITE/RED  SPOT,12.0,2009-12-01 10:52:00,4.95,13767.0,United Kingdom,59.400000000000006
489465,20747,PICCADILLY TEA SET,4.0,2009-12-01 10:52:00,14.95,13767.0,United Kingdom,59.8
489465,22125,UNION JACK HOT WATER BOTTLE ,12.0,2009-12-01 10:52:00,5.95,13767.0,United Kingdom,71.4
489465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64.0,2009-12-01 10:52:00,2.55,13767.0,United Kingdom,163.2
489465,21733,RED HANGING HEART T-LIGHT HOLDER,20.0,2009-12-01 10:52:00,2.95,13767.0,United Kingdom,59.0
489465,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,8.0,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,16.8
489465,20753,RETRO PINK SPOT WASHING UP GLOVES,8.0,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,16.8
489465,20754,RETRO RED SPOTTY WASHING UP GLOVES,8.0,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,16.8
489465,20751,FUNKY WASHING UP GLOVES ASSORTED,12.0,2009-12-01 10:52:00,2.1,13767.0,United Kingdom,25.200000000000003
489465,48185,DOOR MAT FAIRY CAKE,4.0,2009-12-01 10:52:00,6.75,13767.0,United Kingdom,27.0
489465,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12.0,2009-12-01 10:52:00,3.95,13767.0,United Kingdom,47.400000000000006
489465,21481,FAWN BLUE HOT WATER BOTTLE,8.0,2009-12-01 10:52:00,2.95,13767.0,United Kingdom,23.6
489465,85042,ANTIQUE LILY FAIRY LIGHTS,24.0,2009-12-01 10:52:00,4.25,13767.0,United Kingdom,102.0
489465,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4.0,2009-12-01 10:52:00,9.95,13767.0,United Kingdom,39.8
489465,84879,ASSORTED COLOUR BIRD ORNAMENT,160.0,2009-12-01 10:52:00,1.45,13767.0,United Kingdom,232.0
489488,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1.0,2009-12-01 10:59:00,4.65,17238.0,United Kingdom,4.65
489488,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1.0,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,2.95
489488,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1.0,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,2.95
489488,22125,UNION JACK HOT WATER BOTTLE ,2.0,2009-12-01 10:59:00,5.95,17238.0,United Kingdom,11.9
489488,21482,MUSHROOM BLUE HOT WATER BOTTLE,2.0,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,5.9
489488,21484,CHICK GREY HOT WATER BOTTLE,3.0,2009-12-01 10:59:00,3.45,17238.0,United Kingdom,10.350000000000001
489488,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1.0,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,3.75
489488,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2.0,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,7.5
489488,21100,CHARLIE AND LOLA CHARLOTTE BAG,2.0,2009-12-01 10:59:00,1.65,17238.0,United Kingdom,3.3
489488,84582,PINK CROCHET CAT WITH SCARF,2.0,2009-12-01 10:59:00,4.25,17238.0,United Kingdom,8.5
489488,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3.0,2009-12-01 10:59:00,1.25,17238.0,United Kingdom,3.75
489488,20971,PINK BLUE FELT CRAFT TRINKET BOX,1.0,2009-12-01 10:59:00,1.25,17238.0,United Kingdom,1.25
489488,84327A,PINK JUMPER LARRY THE LAMB,2.0,2009-12-01 10:59:00,2.1,17238.0,United Kingdom,4.2
489488,22125,UNION JACK HOT WATER BOTTLE ,1.0,2009-12-01 10:59:00,5.95,17238.0,United Kingdom,5.95
489488,21490,SET OF THREE 50'S GIFT WRAPS ,3.0,2009-12-01 10:59:00,1.95,17238.0,United Kingdom,5.85
489488,21063,PARTY INVITES JAZZ HEARTS,4.0,2009-12-01 10:59:00,0.85,17238.0,United Kingdom,3.4
489488,21058,PARTY INVITES WOODLAND,3.0,2009-12-01 10:59:00,0.85,17238.0,United Kingdom,2.55
489488,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5.0,2009-12-01 10:59:00,2.95,17238.0,United Kingdom,14.75
489488,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4.0,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,15.0
489488,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,4.0,2009-12-01 10:59:00,3.75,17238.0,United Kingdom,15.0
489488,22301,COFFEE MUG CAT + BIRD DESIGN,2.0,2009-12-01 10:59:00,2.55,17238.0,United Kingdom,5.1
489488,22300,COFFEE MUG DOG + BALL DESIGN,3.0,2009-12-01 10:59:00,2.55,17238.0,United Kingdom,7.6499999999999995
489488,21493, VINTAGE DESIGN GIFT TAGS,6.0,2009-12-01 10:59:00,0.85,17238.0,United Kingdom,5.1
489488,21231,SWEETHEART CERAMIC TRINKET BOX,4.0,2009-12-01 10:59:00,1.25,17238.0,United Kingdom,5.0
489488,20870,OPULENT VELVET CANDLE IN BOX,6.0,2009-12-01 10:59:00,2.1,17238.0,United Kingdom,12.600000000000001
489488,90121B,VINTAGE ROSE BEAD BRACELET BLUE,4.0,2009-12-01 10:59:00,4.25,17238.0,United Kingdom,17.0
489488,90175A,WHITE GLASS CHUNKY CHARM BRACELET,2.0,2009-12-01 10:59:00,8.95,17238.0,United Kingdom,17.9
489488,90195B,BLACK GEMSTONE BRACELET,2.0,2009-12-01 10:59:00,8.95,17238.0,United Kingdom,17.9
489488,90062,CARNIVAL BRACELET,2.0,2009-12-01 10:59:00,12.75,17238.0,United Kingdom,25.5
489488,21930,JUMBO STORAGE BAG SKULLS,2.0,2009-12-01 10:59:00,1.95,17238.0,United Kingdom,3.9
489505,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6.0,2009-12-01 11:17:00,3.75,15712.0,United Kingdom,22.5
489505,85099B,JUMBO BAG RED WHITE SPOTTY ,10.0,2009-12-01 11:17:00,1.95,15712.0,United Kingdom,19.5
489505,48185,DOOR MAT FAIRY CAKE,10.0,2009-12-01 11:17:00,5.95,15712.0,United Kingdom,59.5
489505,47566B,TEA TIME PARTY BUNTING,5.0,2009-12-01 11:17:00,4.65,15712.0,United Kingdom,23.25
489505,21929,JUMBO BAG PINK VINTAGE PAISLEY,10.0,2009-12-01 11:17:00,1.95,15712.0,United Kingdom,19.5
489505,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6.0,2009-12-01 11:17:00,4.95,15712.0,United Kingdom,29.700000000000003
489505,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6.0,2009-12-01 11:17:00,2.95,15712.0,United Kingdom,17.700000000000003
489505,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4.0,2009-12-01 11:17:00,8.5,15712.0,United Kingdom,34.0
489505,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,2009-12-01 11:17:00,4.95,15712.0,United Kingdom,14.850000000000001
489505,21479,WHITE SKULL HOT WATER BOTTLE ,4.0,2009-12-01 11:17:00,3.75,15712.0,United Kingdom,15.0
489514,21791,VINTAGE HEADS AND TAILS CARD GAME ,72.0,2009-12-01 11:21:00,1.06,15311.0,United Kingdom,76.32000000000001
489514,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,36.0,2009-12-01 11:21:00,2.55,15311.0,United Kingdom,91.8
489514,85042,ANTIQUE LILY FAIRY LIGHTS,24.0,2009-12-01 11:21:00,4.25,15311.0,United Kingdom,102.0
489514,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24.0,2009-12-01 11:21:00,2.75,15311.0,United Kingdom,66.0
489514,37449,CERAMIC CAKE STAND + HANGING CAKES,8.0,2009-12-01 11:21:00,8.5,15311.0,United Kingdom,68.0
489514,37446,MINI CAKE STAND WITH HANGING CAKES,32.0,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,40.0
489514,21955,UNION JACK GUNS & ROSES  DOORMAT,10.0,2009-12-01 11:21:00,5.95,15311.0,United Kingdom,59.5
489514,21258,VICTORIAN SEWING BOX LARGE,8.0,2009-12-01 11:21:00,10.95,15311.0,United Kingdom,87.6
489514,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,8.0,2009-12-01 11:21:00,3.95,15311.0,United Kingdom,31.6
489514,47591D,PINK FAIRY CAKE CHILD'S APRON,50.0,2009-12-01 11:21:00,1.65,15311.0,United Kingdom,82.5
489514,21867,PINK UNION JACK  LUGGAGE TAG,1.0,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,1.25
489514,21041,RED SPOTTY OVEN GLOVE DOUBLE,5.0,2009-12-01 11:21:00,2.95,15311.0,United Kingdom,14.75
489514,82551,LAUNDRY 15C METAL SIGN,2.0,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5
489514,82567,"AIRLINE LOUNGE,METAL SIGN",1.0,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,2.1
489514,21161,KEEP OUT BOYS DOOR HANGER ,3.0,2009-12-01 11:21:00,1.45,15311.0,United Kingdom,4.35
489514,82613D,METAL SIGN CUPCAKE SINGLE HOOK,2.0,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5
489514,21179,NO JUNK MAIL METAL SIGN,2.0,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5
489514,21865,PINK UNION JACK  PASSPORT COVER ,3.0,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,6.300000000000001
489514,72783,BLACK SIL'T SQU CANDLE PLATE ,2.0,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,4.2
489514,20719,WOODLAND CHARLOTTE BAG,3.0,2009-12-01 11:21:00,0.85,15311.0,United Kingdom,2.55
489514,21869,POTTING SHED COFFEE MUG,2.0,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5
489514,21876,POTTERING MUG,2.0,2009-12-01 11:21:00,1.25,15311.0,United Kingdom,2.5
489514,20754,RETRO RED SPOTTY WASHING UP GLOVES,3.0,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,6.300000000000001
489514,84849B,FAIRY SOAP SOAP HOLDER,2.0,2009-12-01 11:21:00,1.69,15311.0,United Kingdom,3.38
489514,21864,UNION JACK FLAG PASSPORT COVER ,5.0,2009-12-01 11:21:00,2.1,15311.0,United Kingdom,10.5
489514,21470,FLOWER VINE RAFFIA FOOD COVER,2.0,2009-12-01 11:21:00,3.75,15311.0,United Kingdom,7.5
489514,20897,VINTAGE NOTEBOOK PARIS DAYS,2.0,2009-12-01 11:21:00,2.95,15311.0,United Kingdom,5.9
489514,44230,SQUARE MIRROR CURTAIN,1.0,2009-12-01 11:21:00,7.95,15311.0,United Kingdom,7.95
489514,37485,ENGLISH ROSE TEA SET IN GIFT BOX,2.0,2009-12-01 11:21:00,4.65,15311.0,United Kingdom,9.3
489514,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,3.0,2009-12-01 11:21:00,3.75,15311.0,United Kingdom,11.25
489514,21245,GREEN  SPOTTY PLATE ,3.0,2009-12-01 11:21:00,1.69,15311.0,United Kingdom,5.07
489514,21241,GREEN SPOTTY CUP,3.0,2009-12-01 11:21:00,0.85,15311.0,United Kingdom,2.55
489517,21705,BAG 500g SWIRLY MARBLES,1.0,2009-12-01 11:34:00,1.65,16329.0,United Kingdom,1.65
489517,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75
489517,21912,VINTAGE SNAKES & LADDERS,1.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75
489517,16207A,PINK STRAWBERRY HANDBAG ,2.0,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,5.9
489517,21821,GLITTER STAR GARLAND WITH BELLS ,1.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75
489517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,2.95
489517,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12.0,2009-12-01 11:34:00,0.65,16329.0,United Kingdom,7.800000000000001
489517,22130,PARTY CONE CHRISTMAS DECORATION ,6.0,2009-12-01 11:34:00,0.85,16329.0,United Kingdom,5.1
489517,21584,RETRO SPOT SMALL TUBE MATCHES,20.0,2009-12-01 11:34:00,1.65,16329.0,United Kingdom,33.0
489517,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1.0,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,1.25
489517,21912,VINTAGE SNAKES & LADDERS,1.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75
489517,21791,VINTAGE HEADS AND TAILS CARD GAME ,6.0,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,7.5
489517,21790,VINTAGE SNAP CARDS,4.0,2009-12-01 11:34:00,0.85,16329.0,United Kingdom,3.4
489517,21931,JUMBO STORAGE BAG SUKI,1.0,2009-12-01 11:34:00,1.95,16329.0,United Kingdom,1.95
489517,20711,JUMBO BAG TOYS ,1.0,2009-12-01 11:34:00,1.95,16329.0,United Kingdom,1.95
489517,47591A,CAROUSEL DES CHILD'S APRON,1.0,2009-12-01 11:34:00,1.65,16329.0,United Kingdom,1.65
489517,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,12.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,45.0
489517,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,12.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,45.0
489517,21491,SET OF THREE VINTAGE GIFT WRAPS,1.0,2009-12-01 11:34:00,1.95,16329.0,United Kingdom,1.95
489517,22122,SET OF 2 FANCY FONT TEA TOWELS,12.0,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,35.400000000000006
489517,20971,PINK BLUE FELT CRAFT TRINKET BOX,1.0,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,1.25
489517,21252,SET OF MEADOW  FLOWER STICKERS,1.0,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,2.95
489517,22130,PARTY CONE CHRISTMAS DECORATION ,6.0,2009-12-01 11:34:00,0.85,16329.0,United Kingdom,5.1
489517,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12.0,2009-12-01 11:34:00,0.65,16329.0,United Kingdom,7.800000000000001
489517,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75
489517,21821,GLITTER STAR GARLAND WITH BELLS ,1.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75
489517,21837,CROSS STITCH ALPHABET CUSHION COVER,2.0,2009-12-01 11:34:00,5.95,16329.0,United Kingdom,11.9
489517,84951A,S/4 PISTACHIO LOVEBIRD COASTERS,1.0,2009-12-01 11:34:00,2.55,16329.0,United Kingdom,2.55
489517,22335,HEART DECORATION PAINTED ZINC ,1.0,2009-12-01 11:34:00,0.65,16329.0,United Kingdom,0.65
489517,84951A,S/4 PISTACHIO LOVEBIRD COASTERS,1.0,2009-12-01 11:34:00,2.55,16329.0,United Kingdom,2.55
489517,21491,SET OF THREE VINTAGE GIFT WRAPS,1.0,2009-12-01 11:34:00,1.95,16329.0,United Kingdom,1.95
489517,21791,VINTAGE HEADS AND TAILS CARD GAME ,1.0,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,1.25
489517,21790,VINTAGE SNAP CARDS,1.0,2009-12-01 11:34:00,0.85,16329.0,United Kingdom,0.85
489517,21912,VINTAGE SNAKES & LADDERS,1.0,2009-12-01 11:34:00,3.75,16329.0,United Kingdom,3.75
489517,85129A,"WHITE PEARL BEADED HEART, SMALL",1.0,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,1.25
489517,84791,GINGHAM HEART DECORATION,1.0,2009-12-01 11:34:00,2.95,16329.0,United Kingdom,2.95
489517,21244,BLUE  SPOTTY PLATE ,4.0,2009-12-01 11:34:00,1.69,16329.0,United Kingdom,6.76
489517,20675,BLUE SPOTTY BOWL,4.0,2009-12-01 11:34:00,1.25,16329.0,United Kingdom,5.0
489519,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12.0,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,35.400000000000006
489519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2009-12-01 11:37:00,2.55,17700.0,United Kingdom,81.6
489519,82616B,FRAPPUCINO SCARF KNITTING KIT,6.0,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003
489519,22276,WASH BAG VINTAGE ROSE PAISLEY,6.0,2009-12-01 11:37:00,2.55,17700.0,United Kingdom,15.299999999999999
489519,84912B,GREEN ROSE WASHBAG,4.0,2009-12-01 11:37:00,3.75,17700.0,United Kingdom,15.0
489519,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,3.0,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85
489519,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3.0,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85
489519,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3.0,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85
489519,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,3.0,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85
489519,21326,AGED GLASS SILVER T-LIGHT HOLDER,12.0,2009-12-01 11:37:00,0.65,17700.0,United Kingdom,7.800000000000001
489519,84946,ANTIQUE SILVER TEA GLASS ETCHED,12.0,2009-12-01 11:37:00,1.25,17700.0,United Kingdom,15.0
489519,84949,SILVER HANGING T-LIGHT HOLDER,6.0,2009-12-01 11:37:00,1.65,17700.0,United Kingdom,9.899999999999999
489519,21491,SET OF THREE VINTAGE GIFT WRAPS,6.0,2009-12-01 11:37:00,1.95,17700.0,United Kingdom,11.7
489519,21908,CHOCOLATE THIS WAY METAL SIGN,6.0,2009-12-01 11:37:00,2.1,17700.0,United Kingdom,12.600000000000001
489519,21181,PLEASE ONE PERSON  METAL SIGN,6.0,2009-12-01 11:37:00,2.1,17700.0,United Kingdom,12.600000000000001
489519,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3.0,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,17.85
489519,79323S, SILVER CHERRY LIGHTS,4.0,2009-12-01 11:37:00,6.75,17700.0,United Kingdom,27.0
489519,21371,MIRRORED WALL ART POPPIES,6.0,2009-12-01 11:37:00,2.55,17700.0,United Kingdom,15.299999999999999
489519,85152,HAND OVER THE CHOCOLATE   SIGN ,6.0,2009-12-01 11:37:00,2.1,17700.0,United Kingdom,12.600000000000001
489519,21133,PAINTED BIRD ASSORTED CHRISTMAS,12.0,2009-12-01 11:37:00,1.69,17700.0,United Kingdom,20.28
489519,20984,12 PENCILS TALL TUBE POSY,12.0,2009-12-01 11:37:00,0.85,17700.0,United Kingdom,10.2
489519,20982,12 PENCILS TALL TUBE SKULLS,12.0,2009-12-01 11:37:00,0.85,17700.0,United Kingdom,10.2
489519,84971L,LARGE HEART FLOWERS HOOK   ,12.0,2009-12-01 11:37:00,1.25,17700.0,United Kingdom,15.0
489519,21912,VINTAGE SNAKES & LADDERS,8.0,2009-12-01 11:37:00,3.75,17700.0,United Kingdom,30.0
489519,90168,2 DAISIES HAIR COMB,6.0,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003
489519,84884A,ANT WHITE WIRE HEART SPIRAL,5.0,2009-12-01 11:37:00,3.95,17700.0,United Kingdom,19.75
489519,79323W, WHITE CHERRY LIGHTS,4.0,2009-12-01 11:37:00,6.75,17700.0,United Kingdom,27.0
489519,90013C,GREEN VINTAGE EARRINGS ,4.0,2009-12-01 11:37:00,3.75,17700.0,United Kingdom,15.0
489519,90023,FILIGREE DIAMANTE EARRINGS,2.0,2009-12-01 11:37:00,4.25,17700.0,United Kingdom,8.5
489519,90067A,PINK VINTAGE VICTORIAN EARRINGS,6.0,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003
489519,90067B,BROWN VINTAGE VICTORIAN EARRINGS,6.0,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003
489519,90145,SILVER HOOP EARRINGS WITH FLOWER,2.0,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,11.9
489519,90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,2.0,2009-12-01 11:37:00,5.95,17700.0,United Kingdom,11.9
489519,90024B,NEW BAROQUE B'FLY NECKLACE RED,2.0,2009-12-01 11:37:00,8.5,17700.0,United Kingdom,17.0
489519,90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",3.0,2009-12-01 11:37:00,7.95,17700.0,United Kingdom,23.85
489519,90134,OLD ROSE COMBO BEAD NECKLACE,6.0,2009-12-01 11:37:00,2.95,17700.0,United Kingdom,17.700000000000003
489519,90131,PINK/AMETHYST/GOLD NECKLACE,2.0,2009-12-01 11:37:00,6.95,17700.0,United Kingdom,13.9
489519,90199C,5 STRAND GLASS NECKLACE CRYSTAL,2.0,2009-12-01 11:37:00,6.35,17700.0,United Kingdom,12.7
489520,35751C,PURPLE CURRENT CANDLE RING,12.0,2009-12-01 11:41:00,0.75,14911.0,EIRE,9.0
489520,72739B,WHITE CHOCOLATE SCENT CANDLE,12.0,2009-12-01 11:41:00,1.25,14911.0,EIRE,15.0
489520,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8.0,2009-12-01 11:41:00,3.95,14911.0,EIRE,31.6
489520,22212,FOUR HOOK  WHITE LOVEBIRDS,6.0,2009-12-01 11:41:00,2.1,14911.0,EIRE,12.600000000000001
489520,21523,FANCY FONT HOME SWEET HOME DOORMAT,2.0,2009-12-01 11:41:00,6.75,14911.0,EIRE,13.5
489520,48187,DOOR MAT NEW ENGLAND,2.0,2009-12-01 11:41:00,6.75,14911.0,EIRE,13.5
489520,48195,DOOR MAT GREEN PAISLEY ,2.0,2009-12-01 11:41:00,6.75,14911.0,EIRE,13.5
489520,72741,GRAND CHOCOLATECANDLE,36.0,2009-12-01 11:41:00,1.45,14911.0,EIRE,52.199999999999996
489520,85232D,SET/3 DECOUPAGE STACKING TINS,3.0,2009-12-01 11:41:00,4.95,14911.0,EIRE,14.850000000000001
489520,20828,GLITTER BUTTERFLY CLIPS,6.0,2009-12-01 11:41:00,2.55,14911.0,EIRE,15.299999999999999
489520,22080,RIBBON REEL SPOTS DESIGN ,10.0,2009-12-01 11:41:00,1.65,14911.0,EIRE,16.5
489520,22082,RIBBON REEL STRIPES DESIGN ,10.0,2009-12-01 11:41:00,1.65,14911.0,EIRE,16.5
489520,21754,HOME BUILDING BLOCK WORD,6.0,2009-12-01 11:41:00,5.95,14911.0,EIRE,35.7
489520,21784,SHOE SHINE BOX ,4.0,2009-12-01 11:41:00,9.95,14911.0,EIRE,39.8
489520,21172,PARTY METAL SIGN ,12.0,2009-12-01 11:41:00,1.45,14911.0,EIRE,17.4
489520,21181,PLEASE ONE PERSON  METAL SIGN,6.0,2009-12-01 11:41:00,2.1,14911.0,EIRE,12.600000000000001
489520,82600,NO SINGING METAL SIGN,12.0,2009-12-01 11:41:00,2.1,14911.0,EIRE,25.200000000000003
489520,22282,12 EGG HOUSE PAINTED WOOD,4.0,2009-12-01 11:41:00,12.75,14911.0,EIRE,51.0
489520,21842,PINK HEART CANDY BUTTON CALCULATOR,54.0,2009-12-01 11:41:00,2.55,14911.0,EIRE,137.7
