Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
16600,195,1,310.01000000000005,1,1,2,112,Lost
15483,14,4,309.74999999999994,5,5,2,552,Loyal Customers
13807,48,2,309.6,3,3,2,332,Loyal Customers
15504,80,2,309.17999999999995,2,3,2,232,At Risk
17664,94,1,308.85,2,1,2,212,Lost
14498,24,1,308.67,4,1,2,412,New Customers
14508,14,2,308.60999999999984,5,3,2,532,Loyal Customers
17604,16,2,308.5599999999999,5,3,2,532,Loyal Customers
17239,1,1,308.45,5,1,2,512,New Customers
13070,64,2,308.4,3,3,2,332,Loyal Customers
15302,204,1,308.0,1,1,2,112,Lost
13289,198,1,307.95,1,1,2,112,Lost
13502,23,1,307.9,4,1,2,412,New Customers
14276,134,1,307.89,1,1,2,112,Lost
15385,151,1,307.79999999999995,1,1,2,112,Lost
17344,203,1,307.54,1,1,2,112,Lost
14326,7,1,307.45,5,1,2,512,New Customers
14783,133,1,307.29999999999995,1,1,2,112,Lost
17422,9,1,307.23999999999995,5,1,2,512,New Customers
17950,43,2,307.23,3,3,2,332,Loyal Customers
17721,133,1,307.21000000000004,1,1,2,112,Lost
13036,159,1,307.1,1,1,2,112,Lost
13295,51,1,306.49999999999994,3,1,2,312,Needs Attention
17251,199,1,306.4,1,1,2,112,Lost
17077,52,1,306.0,3,1,2,312,Needs Attention
14133,208,1,305.5,1,1,2,112,Lost
14990,86,2,305.4200000000001,2,3,2,232,At Risk
13383,18,1,305.28000000000003,4,1,2,412,New Customers
13614,25,1,304.85,4,1,2,412,New Customers
14847,39,1,304.79999999999995,3,1,2,312,Needs Attention
14020,3,1,304.67999999999995,5,1,2,512,New Customers
13627,114,1,304.4,2,1,2,212,Lost
18179,137,1,304.38,1,1,2,112,Lost
17579,52,1,304.37999999999994,3,1,2,312,Needs Attention
17695,155,1,303.90000000000003,1,1,2,112,Lost
14480,192,1,303.85,1,1,2,112,Lost
14615,22,1,303.65,4,1,2,412,New Customers
14791,81,1,303.63000000000005,2,1,2,212,Lost
17207,126,1,303.21999999999986,1,1,2,112,Lost
14168,39,1,302.95000000000005,3,1,2,312,Needs Attention
17713,23,1,302.92999999999995,4,1,2,412,New Customers
14306,151,1,302.08,1,1,2,112,Lost
15210,49,1,301.92,3,1,2,312,Needs Attention
16135,58,1,301.90000000000003,3,1,2,312,Needs Attention
12527,3,1,301.79999999999995,5,1,2,512,New Customers
17678,77,1,301.65,2,1,2,212,Lost
17807,53,2,301.6199999999999,3,3,2,332,Loyal Customers
15441,204,1,301.57,1,1,2,112,Lost
14152,133,1,301.31000000000006,1,1,2,112,Lost
13625,71,1,301.26,2,1,2,212,Lost
14355,101,1,301.14000000000004,2,1,2,212,Lost
18217,21,1,300.84000000000003,4,1,2,412,New Customers
13706,101,1,300.37999999999994,2,1,2,212,Lost
16511,123,1,300.1499999999999,1,1,2,112,Lost
15714,24,2,300.0,4,3,2,432,Loyal Customers
14840,13,1,299.86,5,1,2,512,New Customers
17718,119,1,299.83,2,1,2,212,Lost
16915,43,1,299.75,3,1,2,312,Needs Attention
14894,212,1,299.70000000000005,1,1,2,112,Lost
13513,129,1,299.64,1,1,2,112,Lost
17098,15,1,299.47,5,1,2,512,New Customers
13464,92,1,299.34000000000003,2,1,2,212,Lost
17204,22,1,299.33,4,1,2,412,New Customers
13296,23,2,299.12999999999994,4,3,2,432,Loyal Customers
13600,108,1,298.89999999999986,2,1,2,212,Lost
18212,151,1,298.3,1,1,2,112,Lost
13278,85,1,297.69,2,1,2,212,Lost
14835,3,2,297.0,5,3,2,532,Loyal Customers
13213,42,1,295.55,3,1,2,312,Needs Attention
14581,18,1,295.19999999999993,4,1,2,412,New Customers
15630,118,1,295.04999999999995,2,1,2,212,Lost
17057,70,1,294.74,2,1,2,212,Lost
14907,76,1,294.72,2,1,2,212,Lost
15886,72,1,294.37,2,1,2,212,Lost
15448,148,1,294.17,1,1,2,112,Lost
15814,77,1,294.08000000000004,2,1,2,212,Lost
17927,196,1,294.0,1,1,2,112,Lost
15718,14,1,293.79,5,1,2,512,New Customers
14821,106,3,293.65,2,4,2,242,At Risk
18001,21,2,293.6,4,3,2,432,Loyal Customers
15928,130,1,293.53,1,1,2,112,Lost
17441,206,1,293.35,1,1,2,112,Lost
16614,52,1,293.15000000000003,3,1,2,312,Needs Attention
15201,85,1,293.05999999999995,2,1,2,212,Lost
18196,106,1,292.9300000000002,2,1,2,212,Lost
13243,105,1,292.66,2,1,2,212,Lost
14011,81,1,292.3399999999999,2,1,2,212,Lost
16543,66,1,292.21,3,1,2,312,Needs Attention
15266,160,2,292.2,1,3,2,132,At Risk
17907,115,1,291.7599999999999,2,1,2,212,Lost
16231,72,1,291.54999999999995,2,1,2,212,Lost
16615,100,1,291.5,2,1,2,212,Lost
14611,73,1,291.40000000000003,2,1,2,212,Lost
14472,163,1,291.38,1,1,2,112,Lost
15651,70,1,291.2600000000001,2,1,2,212,Lost
13566,114,1,291.12,2,1,2,212,Lost
15339,97,2,290.73,2,3,2,232,At Risk
13233,168,1,290.63,1,1,2,112,Lost
13402,39,1,290.5999999999999,3,1,2,312,Needs Attention
15391,58,1,289.87,3,1,2,312,Needs Attention
15863,91,3,289.86000000000007,2,4,2,242,At Risk
16175,38,1,289.65000000000003,3,1,2,312,Needs Attention
17923,1,2,289.5,5,3,2,532,Loyal Customers
17978,171,2,288.9,1,3,2,132,At Risk
18135,65,2,288.15,3,3,2,332,Loyal Customers
13616,42,2,288.1000000000001,3,3,2,332,Loyal Customers
18230,2,1,288.00000000000006,5,1,2,512,New Customers
13888,50,2,287.92,3,3,2,332,Loyal Customers
14238,137,2,287.38,1,3,2,132,At Risk
15551,24,1,287.11999999999995,4,1,2,412,New Customers
15890,71,2,286.95,2,4,2,242,At Risk
15111,66,1,286.81,3,1,2,312,Needs Attention
14128,25,1,286.71,4,1,2,412,New Customers
14537,97,1,285.84,2,1,2,212,Lost
14402,126,1,285.6,1,1,2,112,Lost
15434,158,1,285.35,1,1,2,112,Lost
12487,205,1,285.29999999999995,1,1,2,112,Lost
13308,71,1,284.86,2,1,2,212,Lost
17051,60,2,284.70000000000005,3,4,2,342,Loyal Customers
15354,77,3,284.4,2,4,2,242,At Risk
13439,22,1,284.28,4,1,2,412,New Customers
14201,44,2,283.95,3,4,2,342,Loyal Customers
17258,139,1,283.85,1,1,2,112,Lost
16078,143,1,283.79000000000013,1,1,2,112,Lost
15662,135,2,283.73,1,4,2,142,At Risk
15338,151,1,283.43,1,1,2,112,Lost
17080,20,1,283.05,4,1,2,412,New Customers
13511,151,1,282.76,1,1,2,112,Lost
16442,78,2,282.6799999999999,2,4,2,242,At Risk
14609,1,3,282.6,5,4,2,542,Loyal Customers
17072,99,1,282.05,2,1,2,212,Lost
15022,151,1,281.05,1,1,2,112,Lost
15244,140,1,280.51,1,2,2,122,Lost
14729,99,2,280.3999999999999,2,4,2,242,At Risk
14645,109,1,279.79999999999995,2,2,2,222,Lost
13283,41,2,279.7,3,4,2,342,Loyal Customers
13734,77,1,279.6,2,2,2,222,Lost
14665,67,1,279.5999999999999,3,2,2,322,Needs Attention
16593,193,2,278.73,1,4,2,142,At Risk
13104,8,2,278.22,5,4,2,542,Loyal Customers
12717,64,1,277.92999999999995,3,2,2,322,Needs Attention
17081,39,2,277.53999999999985,3,4,2,342,Loyal Customers
14182,3,2,277.1,5,4,2,542,Loyal Customers
14014,51,1,276.66,3,2,2,322,Needs Attention
15384,67,1,276.5,3,2,2,322,Needs Attention
17205,38,1,274.95,3,2,2,322,Needs Attention
14957,119,1,274.80000000000007,2,2,2,222,Lost
12997,56,2,274.70000000000005,3,4,2,342,Loyal Customers
16658,37,3,273.54,4,4,2,442,Loyal Customers
16081,49,2,273.03000000000003,3,4,2,342,Loyal Customers
15964,137,1,272.96000000000004,1,2,2,122,Lost
16286,98,1,272.95000000000005,2,2,2,222,Lost
16503,10,1,272.68,5,2,2,522,New Customers
18049,64,1,272.54999999999984,3,2,2,322,Needs Attention
16777,5,2,271.62,5,4,2,542,Loyal Customers
14513,42,1,271.46000000000004,3,2,2,322,Needs Attention
15943,123,2,271.29,1,4,2,142,At Risk
18053,1,2,271.05,5,4,2,542,Loyal Customers
15361,22,3,270.15000000000003,4,4,2,442,Loyal Customers
16282,193,1,270.0,1,2,2,122,Lost
16625,18,1,270.0,4,2,2,422,New Customers
13240,75,3,269.47,2,4,2,242,At Risk
18267,147,1,269.36999999999995,1,2,2,122,Lost
15471,25,1,269.25,4,2,2,422,New Customers
18254,55,1,267.90000000000003,3,2,2,322,Needs Attention
15920,9,4,267.0400000000001,5,5,2,552,Loyal Customers
15689,92,1,266.92999999999995,2,2,2,222,Lost
14725,9,2,266.81,5,4,2,542,Loyal Customers
13695,52,1,266.6,3,2,2,322,Needs Attention
16502,94,2,266.50000000000006,2,4,2,242,At Risk
16544,136,3,266.40000000000003,1,4,2,142,At Risk
15246,30,1,266.25,4,2,2,422,New Customers
17804,6,2,266.2299999999999,5,4,2,542,Loyal Customers
14820,67,2,265.12,3,4,2,342,Loyal Customers
13770,120,2,264.33,1,4,2,142,At Risk
12974,40,1,264.15,3,2,2,322,Needs Attention
13974,56,1,264.13,3,2,2,322,Needs Attention
13998,50,1,264.05,3,2,2,322,Needs Attention
17187,22,1,263.76,4,2,2,422,New Customers
13128,105,1,263.5,2,2,2,222,Lost
16677,126,1,263.23,1,2,2,122,Lost
17996,21,2,262.8999999999999,4,4,2,442,Loyal Customers
13873,49,2,262.7,3,4,2,342,Loyal Customers
17808,23,4,262.64,4,5,2,452,Loyal Customers
13466,102,1,262.31,2,2,2,222,Lost
13948,123,2,262.30999999999995,1,4,2,142,At Risk
13472,30,1,262.17999999999995,4,2,2,422,New Customers
17910,200,1,261.69999999999993,1,2,2,122,Lost
14692,35,2,261.5199999999999,4,4,2,442,Loyal Customers
17159,119,1,261.3,2,2,2,222,Lost
17244,208,1,260.65,1,2,2,122,Lost
12970,209,1,260.6399999999999,1,2,2,122,Lost
13980,51,2,260.55,3,4,2,342,Loyal Customers
13900,98,1,260.50000000000006,2,2,2,222,Lost
17476,212,1,260.36,1,2,2,122,Lost
16733,4,1,259.68,5,2,2,522,New Customers
13957,46,2,258.9,3,4,2,342,Loyal Customers
18085,103,1,258.75000000000006,2,2,2,222,Lost
13654,120,2,258.68,1,4,2,142,At Risk
17349,13,2,257.9,5,4,2,542,Loyal Customers
16859,120,1,257.77,1,2,2,122,Lost
16014,152,1,257.7099999999999,1,2,2,122,Lost
17860,202,2,256.68999999999994,1,4,2,142,At Risk
14274,160,1,256.6,1,2,2,122,Lost
13041,64,1,256.16,3,2,2,322,Needs Attention
13825,96,2,255.59,2,4,2,242,At Risk
16911,110,2,255.2499999999999,2,4,2,242,At Risk
12746,15,1,254.55,5,2,2,522,New Customers
17626,77,1,253.99999999999997,2,2,2,222,Lost
16845,92,1,253.88,2,2,2,222,Lost
12639,102,1,253.58,2,2,2,222,Lost
17482,52,1,252.84,3,2,2,322,Needs Attention
16648,64,1,252.84,3,2,2,322,Needs Attention
16908,196,1,252.59,1,2,2,122,Lost
14265,86,1,252.52,2,2,2,222,Lost
12948,205,2,252.48,1,4,2,142,At Risk
16952,202,1,252.04,1,2,2,122,Lost
16453,4,2,251.71,5,4,2,542,Loyal Customers
13713,57,1,250.48,3,2,2,322,Needs Attention
15231,95,1,250.26,2,2,2,222,Lost
12638,114,1,249.79999999999995,2,2,2,222,Lost
16508,104,1,248.79999999999995,2,2,2,222,Lost
15918,106,1,248.64999999999995,2,2,2,222,Lost
13024,56,1,247.83000000000004,3,2,2,322,Needs Attention
13427,14,2,247.63000000000005,5,4,2,542,Loyal Customers
15293,140,1,247.5,1,2,2,122,Lost
14654,212,1,246.86,1,2,2,122,Lost
15697,164,1,246.75,1,2,2,122,Lost
13943,52,1,246.54,3,2,2,322,Needs Attention
15012,51,1,246.5199999999999,3,2,2,322,Needs Attention
18153,133,1,246.22,1,2,2,122,Lost
14618,21,1,245.73,4,2,2,422,New Customers
14325,44,1,245.48,3,2,2,322,Needs Attention
14423,169,1,244.8,1,2,2,122,Lost
16395,204,2,244.66,1,4,2,142,At Risk
16890,39,2,244.61,3,4,2,342,Loyal Customers
14694,91,1,244.31,2,2,2,222,Lost
17027,127,2,244.25,1,4,2,142,At Risk
13676,13,2,243.9,5,4,2,542,Loyal Customers
14079,156,1,243.63,1,2,2,122,Lost
14699,0,1,242.46,5,2,2,522,New Customers
17915,25,1,242.13,4,2,2,422,New Customers
17009,25,1,242.06,4,2,2,422,New Customers
13445,100,1,241.9,2,2,2,222,Lost
15884,210,1,241.8,1,2,2,122,Lost
14774,3,1,241.45,5,2,2,522,New Customers
15723,48,1,240.90999999999997,3,2,2,322,Needs Attention
13476,119,1,240.8,2,2,2,222,Lost
13838,54,1,240.44,3,2,2,322,Needs Attention
14962,13,3,240.21,5,4,2,542,Loyal Customers
16166,165,1,239.84,1,2,2,122,Lost
12663,99,2,239.4,2,4,2,242,At Risk
15597,49,1,238.8,3,2,2,322,Needs Attention
17371,97,3,238.66000000000005,2,4,2,242,At Risk
16280,199,1,238.05,1,2,2,122,Lost
17760,102,3,237.89,2,4,2,242,At Risk
14982,46,1,237.78000000000003,3,2,2,322,Needs Attention
16136,137,1,237.42,1,2,2,122,Lost
14087,209,1,236.69,1,2,2,122,Lost
18236,77,1,236.64,2,2,2,222,Lost
16892,28,2,236.56,4,4,2,442,Loyal Customers
15850,10,2,236.39000000000004,5,4,2,542,Loyal Customers
13608,15,1,236.2,5,2,2,522,New Customers
17093,67,1,235.88,3,2,2,322,Needs Attention
16046,36,1,235.78000000000003,4,2,2,422,New Customers
17726,126,2,235.27,1,4,2,142,At Risk
17993,91,1,235.19,2,2,2,222,Lost
12392,65,1,234.75000000000003,3,2,2,322,Needs Attention
13114,205,1,234.38,1,2,2,122,Lost
13009,147,1,234.0,1,2,2,122,Lost
13672,205,1,233.53000000000003,1,2,2,122,Lost
16815,11,1,233.12,5,2,2,522,New Customers
14283,44,1,233.04999999999995,3,2,2,322,Needs Attention
16414,68,2,232.57,2,4,2,242,At Risk
13262,75,1,232.4099999999999,2,2,2,222,Lost
16408,65,1,231.93000000000004,3,2,2,322,Needs Attention
17151,209,1,231.9,1,2,2,122,Lost
13619,19,2,231.68999999999997,4,4,2,442,Loyal Customers
17136,136,1,231.67999999999995,1,2,2,122,Lost
18203,25,2,231.43000000000004,4,4,2,442,Loyal Customers
15487,154,1,231.32,1,2,2,122,Lost
16321,100,2,230.90000000000003,2,4,2,242,At Risk
15446,103,2,230.7699999999999,2,4,2,242,At Risk
14997,130,1,230.4,1,2,2,122,Lost
18197,50,1,230.1,3,2,2,322,Needs Attention
14017,45,1,229.75000000000003,3,2,2,322,Needs Attention
14596,101,1,229.46999999999983,2,2,2,222,Lost
17185,66,3,229.45999999999992,3,4,2,342,Loyal Customers
17984,213,1,229.4599999999999,1,2,2,122,Lost
15273,74,1,228.96,2,2,2,222,Lost
16155,14,1,228.6,5,2,2,522,New Customers
17066,200,1,228.34,1,2,2,122,Lost
13416,210,1,228.3,1,2,2,122,Lost
13710,86,1,228.0,2,2,2,222,Lost
13307,66,1,227.74,3,2,2,322,Needs Attention
17991,65,1,227.2,3,2,2,322,Needs Attention
16441,101,1,225.73999999999995,2,2,2,222,Lost
12670,141,1,225.6,1,2,2,122,Lost
13880,36,1,225.57,4,2,2,422,New Customers
16622,18,1,225.40000000000003,4,2,2,422,New Customers
17935,100,2,225.25,2,4,2,242,At Risk
17472,102,1,224.81,2,2,2,222,Lost
14928,102,1,223.91,2,2,2,222,Lost
15423,56,2,223.39,3,4,2,342,Loyal Customers
18131,106,1,222.96,2,2,2,222,Lost
13795,111,1,222.5,2,2,2,222,Lost
16430,28,2,222.39,4,4,2,442,Loyal Customers
14497,148,1,221.69,1,2,2,122,Lost
14662,107,2,221.65,2,4,2,242,At Risk
17087,212,1,221.53,1,2,2,122,Lost
18109,1,1,221.29999999999995,5,2,2,522,New Customers
16836,48,1,220.75,3,2,2,322,Needs Attention
14199,5,1,220.65,5,2,2,522,New Customers
16693,131,1,220.56,1,2,2,122,Lost
17041,74,2,220.4099999999999,2,4,2,242,At Risk
14926,73,1,220.2,2,2,2,222,Lost
16205,17,1,220.11000000000004,4,2,2,422,New Customers
17309,147,1,220.09000000000003,1,2,2,122,Lost
13454,115,1,219.87,2,2,2,222,Lost
17413,44,1,219.84,3,2,2,322,Needs Attention
16887,212,1,219.8199999999999,1,2,2,122,Lost
14074,97,1,219.4,2,2,2,222,Lost
12799,3,1,219.35,5,2,2,522,New Customers
15086,39,2,218.53,3,4,2,342,Loyal Customers
15591,57,3,217.90000000000003,3,4,2,342,Loyal Customers
16035,34,1,217.73,4,2,2,422,New Customers
17123,47,1,217.36,3,2,2,322,Needs Attention
15295,128,1,217.23999999999995,1,2,2,122,Lost
15100,175,1,217.2,1,2,2,122,Lost
16588,48,1,216.8,3,2,2,322,Needs Attention
17902,21,1,216.4,4,2,2,422,New Customers
18241,92,1,216.29999999999995,2,2,2,222,Lost
14181,37,1,216.10000000000005,4,2,2,422,New Customers
17436,68,2,216.0,2,4,2,242,At Risk
17776,197,1,215.74999999999997,1,2,2,122,Lost
14376,157,1,215.46000000000004,1,2,2,122,Lost
18157,45,1,215.35,3,2,2,322,Needs Attention
12825,116,1,214.83,2,2,2,222,Lost
14106,211,1,214.8,1,2,2,122,Lost
13857,45,1,214.75,3,2,2,322,Needs Attention
14361,53,1,214.71,3,2,2,322,Needs Attention
13242,37,2,214.5,4,4,2,442,Loyal Customers
13207,86,1,214.2,2,2,2,222,Lost
15558,113,1,214.13,2,2,2,222,Lost
16725,200,1,213.88,1,2,2,122,Lost
16204,205,1,213.27,1,2,1,121,Lost
13724,111,1,213.01,2,2,1,221,Lost
16406,128,1,212.8499999999999,1,2,1,121,Lost
12470,164,1,211.95,1,2,1,121,Lost
12672,70,1,211.15,2,2,1,221,Lost
16354,65,1,210.83000000000004,3,2,1,321,Needs Attention
12577,210,1,210.55,1,2,1,121,Lost
16784,95,1,210.4699999999999,2,2,1,221,Lost
13292,22,1,210.45,4,2,1,421,New Customers
17271,210,1,210.39,1,2,1,121,Lost
15461,106,1,210.0,2,2,1,221,Lost
17484,50,2,209.57,3,4,1,341,Loyal Customers
13056,25,1,209.48,4,2,1,421,New Customers
14003,207,1,209.41,1,2,1,121,Lost
15112,85,1,209.40000000000003,2,2,1,221,Lost
16487,51,2,209.39999999999995,3,4,1,341,Loyal Customers
12870,98,1,209.29999999999995,2,2,1,221,Lost
16596,164,2,208.83,1,4,1,141,At Risk
17790,18,1,208.6899999999999,4,2,1,421,New Customers
12848,149,1,208.00000000000003,1,2,1,121,Lost
16964,207,2,207.85,1,4,1,141,At Risk
13601,20,1,207.58,4,2,1,421,New Customers
12361,53,2,207.35,3,4,1,341,Loyal Customers
15198,91,2,207.3100000000001,2,4,1,241,At Risk
14877,117,1,206.69999999999996,2,2,1,221,Lost
15418,61,1,206.49,3,2,1,321,Needs Attention
12915,63,1,206.3,3,2,1,321,Needs Attention
14311,42,1,206.19,3,2,1,321,Needs Attention
14519,158,2,206.09,1,4,1,141,At Risk
12399,119,1,205.98,2,2,1,221,Lost
16090,98,1,205.91,2,2,1,221,Lost
14602,130,1,205.36,1,2,1,121,Lost
14253,97,1,205.35,2,2,1,221,Lost
17571,16,1,205.24,5,2,1,521,New Customers
17497,85,1,204.6,2,2,1,221,Lost
16632,55,1,204.4,3,2,1,321,Needs Attention
16901,203,1,204.26,1,2,1,121,Lost
14468,208,1,204.24,1,2,1,121,Lost
15901,18,1,203.69,4,2,1,421,New Customers
14876,35,1,203.6,4,2,1,421,New Customers
16668,31,2,203.34000000000003,4,4,1,441,Loyal Customers
17074,37,1,203.05,4,2,1,421,New Customers
12416,131,1,202.56,1,2,1,121,Lost
14595,162,1,202.35,1,2,1,121,Lost
14892,165,1,202.35,1,2,1,121,Lost
18262,77,1,202.06,2,2,1,221,Lost
15766,156,1,201.6,1,2,1,121,Lost
13346,15,4,201.3,5,5,1,551,Loyal Customers
18016,155,1,201.2,1,2,1,121,Lost
15717,7,2,201.1,5,4,1,541,Loyal Customers
16048,24,1,201.00000000000003,4,2,1,421,New Customers
14330,98,1,200.63,2,2,1,221,Lost
13944,127,1,200.43,1,2,1,121,Lost
15976,25,1,200.36,4,2,1,421,New Customers
17245,163,1,200.18,1,2,1,121,Lost
13196,91,1,199.97,2,2,1,221,Lost
17867,20,5,199.63,4,5,1,451,Loyal Customers
12891,21,4,199.5,4,5,1,451,Loyal Customers
14727,20,2,199.3499999999999,4,4,1,441,Loyal Customers
13851,154,1,199.3,1,2,1,121,Lost
18022,20,1,198.80999999999997,4,2,1,421,New Customers
17647,143,2,198.6,1,4,1,141,At Risk
17184,43,2,198.41,3,4,1,341,Loyal Customers
14734,25,1,198.36,4,2,1,421,New Customers
14805,96,1,197.77999999999997,2,2,1,221,Lost
17778,135,1,197.7,1,2,1,121,Lost
17987,25,1,197.32,4,2,1,421,New Customers
17110,84,1,197.1,2,2,1,221,Lost
14515,25,1,196.1,4,2,1,421,New Customers
14450,85,1,196.08,2,2,1,221,Lost
16018,206,1,195.78,1,2,1,121,Lost
16382,25,1,195.77,4,2,1,421,New Customers
13757,149,1,195.55,1,2,1,121,Lost
17065,112,2,194.7,2,4,1,241,At Risk
15709,63,1,194.6,3,2,1,321,Needs Attention
16412,84,2,194.04000000000008,2,4,1,241,At Risk
15400,35,1,194.0,4,2,1,421,New Customers
15437,115,1,193.29,2,2,1,221,Lost
17179,37,1,193.17,4,2,1,421,New Customers
16695,36,2,193.15,4,4,1,441,Loyal Customers
17707,85,3,192.9,2,4,1,241,At Risk
16898,51,1,192.64,3,2,1,321,Needs Attention
16392,36,1,192.29,4,2,1,421,New Customers
18028,57,1,192.05,3,2,1,321,Needs Attention
17076,112,2,191.75,2,4,1,241,At Risk
15115,207,1,191.74,1,2,1,121,Lost
18056,93,1,190.95,2,2,1,221,Lost
15954,63,1,190.75,3,2,1,321,Needs Attention
18020,18,1,190.48,4,2,1,421,New Customers
14670,206,1,190.47,1,2,1,121,Lost
16310,116,1,190.38,2,2,1,221,Lost
17988,197,3,190.3199999999999,1,4,1,141,At Risk
18046,124,1,189.63,1,2,1,121,Lost
13008,197,1,189.31,1,2,1,121,Lost
16673,153,1,188.83,1,2,1,121,Lost
16277,208,1,188.69,1,2,1,121,Lost
16051,156,1,188.44,1,2,1,121,Lost
13515,119,1,188.1,2,2,1,221,Lost
14131,123,1,187.87,1,2,1,121,Lost
13065,22,1,187.57,4,2,1,421,New Customers
13852,85,1,187.35,2,2,1,221,Lost
16679,21,1,187.15,4,2,1,421,New Customers
16267,65,1,186.66000000000005,3,2,1,321,Needs Attention
16388,128,1,186.05,1,2,1,121,Lost
14812,73,1,185.8,2,2,1,221,Lost
14879,159,1,185.06,1,2,1,121,Lost
14677,67,1,184.91,3,2,1,321,Needs Attention
14247,25,1,184.35,4,2,1,421,New Customers
13835,100,2,183.95,2,4,1,241,At Risk
16868,68,1,183.89999999999995,2,2,1,221,Lost
14569,78,1,183.45,2,2,1,221,Lost
14983,163,1,183.2,1,2,1,121,Lost
17798,56,1,183.09,3,2,1,321,Needs Attention
17699,36,1,182.7,4,2,1,421,New Customers
14436,28,1,182.64,4,2,1,421,New Customers
14941,53,1,182.1,3,2,1,321,Needs Attention
14940,207,1,182.01,1,2,1,121,Lost
17587,102,1,181.66000000000005,2,2,1,221,Lost
12934,211,1,181.65,1,2,1,121,Lost
16539,6,1,181.6,5,2,1,521,New Customers
16822,160,1,181.39,1,2,1,121,Lost
15359,137,8,181.35,1,5,1,151,At Risk
17006,118,1,180.81000000000003,2,2,1,221,Lost
14799,212,1,180.45,1,2,1,121,Lost
13275,106,1,180.16,2,2,1,221,Lost
17035,65,2,180.06,3,4,1,341,Loyal Customers
18234,26,1,179.6,4,2,1,421,New Customers
13679,73,2,179.55,2,4,1,241,At Risk
15042,69,1,179.52,2,2,1,221,Lost
17233,199,1,179.36,1,2,1,121,Lost
15209,204,1,178.98000000000002,1,2,1,121,Lost
17182,192,1,178.5,1,2,1,121,Lost
17926,53,1,178.3,3,2,1,321,Needs Attention
16519,122,1,177.63,1,2,1,121,Lost
16254,106,1,177.44000000000003,2,2,1,221,Lost
13010,123,1,177.12,1,2,1,121,Lost
16285,120,1,176.9,1,2,1,121,Lost
13150,105,1,176.51999999999998,2,2,1,221,Lost
16315,10,1,176.33999999999995,5,2,1,521,New Customers
18175,150,1,176.10000000000002,1,2,1,121,Lost
13508,117,1,176.08,2,2,1,221,Lost
18166,98,1,175.5,2,2,1,221,Lost
13007,54,1,175.24999999999997,3,2,1,321,Needs Attention
17108,138,1,174.95,1,2,1,121,Lost
14013,98,1,174.2,2,2,1,221,Lost
16731,122,1,174.05000000000004,1,2,1,121,Lost
15869,100,1,174.02,2,2,1,221,Lost
15684,21,3,173.95,4,4,1,441,Loyal Customers
14552,66,1,173.71999999999997,3,2,1,321,Needs Attention
17135,53,1,173.70000000000002,3,2,1,321,Needs Attention
16720,196,1,173.21999999999994,1,2,1,121,Lost
13748,212,1,173.1,1,2,1,121,Lost
16741,99,1,173.06,2,2,1,221,Lost
17691,21,1,172.65,4,2,1,421,New Customers
17326,3,1,172.59999999999994,5,2,1,521,New Customers
15842,2,1,172.55,5,2,1,521,New Customers
17575,141,1,171.7,1,2,1,121,Lost
18097,197,1,171.26000000000002,1,2,1,121,Lost
17789,135,1,171.24999999999997,1,2,1,121,Lost
15445,64,1,171.0,3,2,1,321,Needs Attention
17542,116,2,170.94999999999996,2,4,1,241,At Risk
17922,17,1,170.4,4,2,1,421,New Customers
13605,45,1,169.89,3,2,1,321,Needs Attention
15809,9,1,169.55,5,2,1,521,New Customers
13602,35,1,169.38,4,2,1,421,New Customers
16002,99,1,169.20999999999995,2,2,1,221,Lost
12665,143,1,168.8,1,2,1,121,Lost
17101,24,1,168.39999999999998,4,2,1,421,New Customers
14296,48,1,168.25000000000003,3,2,1,321,Needs Attention
14681,118,2,168.0,2,4,1,241,At Risk
17586,93,1,167.4,2,2,1,221,Lost
13609,67,1,167.35,3,2,1,321,Needs Attention
14954,177,1,167.27000000000007,1,2,1,121,Lost
17875,162,1,167.1,1,2,1,121,Lost
16246,144,1,166.90000000000003,1,2,1,121,Lost
12958,57,1,166.88999999999996,3,2,1,321,Needs Attention
15135,30,1,166.63,4,2,1,421,New Customers
15071,44,1,166.24,3,2,1,321,Needs Attention
13484,114,1,165.77999999999997,2,2,1,221,Lost
17200,126,2,165.06000000000003,1,4,1,141,At Risk
16663,203,1,165.0,1,2,1,121,Lost
17608,81,1,164.92000000000013,2,2,1,221,Lost
13191,132,1,164.68999999999997,1,2,1,121,Lost
14043,203,1,164.30999999999997,1,2,1,121,Lost
17318,199,1,164.28,1,2,1,121,Lost
17417,23,1,164.18,4,2,1,421,New Customers
14955,207,1,163.77,1,2,1,121,Lost
17373,123,1,163.7,1,2,1,121,Lost
17660,211,1,163.47,1,2,1,121,Lost
17515,24,1,163.42000000000002,4,2,1,421,New Customers
16921,74,1,163.41,2,2,1,221,Lost
17715,67,1,163.2,3,2,1,321,Needs Attention
15474,70,1,163.1,2,2,1,221,Lost
16401,15,2,162.89999999999998,5,4,1,541,Loyal Customers
15181,205,1,162.72,1,2,1,121,Lost
18246,84,1,162.72,2,2,1,221,Lost
12954,113,1,162.44999999999996,2,2,1,221,Lost
15552,97,1,162.4,2,2,1,221,Lost
15534,199,1,162.25,1,2,1,121,Lost
13333,133,1,162.18,1,2,1,121,Lost
14598,43,1,162.07,3,2,1,321,Needs Attention
16961,6,1,162.05,5,2,1,521,New Customers
17971,22,1,161.94,4,2,1,421,New Customers
